India,"RT @noveliciouss: “The most interesting things happen to you when you are alone.” 
—Martin Amis 
#writing #acting #film
#Art Todd Wall http…",multifariousint
"Somerset East, South Africa","RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",_22nd_joker
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Mss_agabi
"Cathedral City, CA",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,Esmexalda_Oxtiz
🎬,movie marathon w/ fam waaah mah heart,PiaArielle
"Tiruchirapalli, India",RT @mohandreamer: Positive words from complete movie industry.. Never seen demand like this for first day tickets.. Tickets getting booked…,balaji_Cupid
,Escape room was a good ass movie,jaidayvonnee
"Anantapur, India","RT @CensorReports: #Maharshi Update:

• Next schedule starts from tomorrow in Pollachi for two weeks.
• Major talkie portion will be comple…",vanamalamalli
,RT @ToriAndrunik: in the movie Escape Room there’s a newspaper in the first room (the fire room) that’s titled “5 dead in fire” and the mov…,__destinyfaith
Indy,"RT @MelissadelaCruz: Do you ever write your books thinking it will be a TV show?
No. 
A movie?
No. 
Do you write with an audience in mind?…",mas671
United States,"RT @coleyworld: Die Hard is not a Christmas movie!!!!!! 

Just trying to get a jump on this years argument...",67Teresaray
New York City,"RT @FeelinFilm: @Devindra Couldn't agree more on the score. Film is excellent all-around, of course, but the score stuck out to me.",JimCantalini
,RT @glossdaya: modern cinema peaked here https://t.co/Cg03bAWdKx,HiThere23237034
Northeast Baltimore!!,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,freddyvsjason_
"Winnipeg, Manitoba","@StooleyThePole I’m aware, it’s the concept behind it. I’d think it was tasteless in any movie or TV show too.",TylerColtonWPG
"New Delhi, India",Coco 2k18 Full Movie Hindi Dubbed: https://t.co/DlP2tlx6zn via @YouTube,SantoshTheRocks
"Owensboro, KY",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,anamrosales1
,movie time 🎥,ahmMohs
Somewhere,@AdipatiJulian22 It's from the movie Chicago in the rendition of the Cell Block Tango,AdorkableRacer
"Maryland, USA",RT @jmxyg: he was in the film and visual arts dept. and majored in film and acting. he graduated last 2017 with a bachelor's degree. now he…,Olive_Branch226
"Aloran, Northern Mindanao","Saturday, movie day 💕🍿 https://t.co/9PKJBL4UiJ",AngelMutia3
United States,"@justyemma ROCKY HORROR PIC SHOW GREAT MOVIE I PLAYED THE PART OF ROCKIE IN THE MOVIE THEATRE I WORKED AT,I STARTED… https://t.co/Svr2V644OB",09BRAININJURY
,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,lilydaaays
,RT @curseoffeeling: my whole life consists of people asking me if i’ve seen this movie and me telling them no i haven’t seen that movie and…,AbbieCottingham
"Phishie from Philly, PA USA","RT @AngeleStar11: Wanna see some dancing? Old movie stars dance to uptown Funk.
https://t.co/BMZ3r8NVwt",Phishie_Philly
,I watched this movie every damn time it was on tv 😭😍,shealuvsadele
"Vermont, USA",If you only had to name your child after famous  movie villains what would their name be? 🤔,dollymunn
sc: memeee1215 ,RT @ChiomaMelan: This woman plays her movie/tv roles so well that I still strongly dislike her after the movie is over https://t.co/emQ1fkG…,_MainJanee
Uk,RT @hi_sight: One to watch for 2019 - the story behind the RSPCA Christmas film from @Amie_EH - please share as much as possible @PeterEgan…,Nadiafo68846427
,"RT @AwkwardGothma: First #Horror movie of 2019, The Ghost Ship, 2002. 
I always enjoy this when it's on.",findhorror
,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,shaunda1123
Pluto,#EscapeRoom tho... Movie was AMAZING! https://t.co/L9WX4iKKyG,KamikazeAliens
i7 hell,"RT @kidflqsh: long distance relationships:

hey babe u wanna go see a movie https://t.co/j5NDfa3qZQ",izuiori
"Eatonville, WA","RT @DVSblast: its been 20 yrs since Celine Dion released ""I'm In Love With A Boat"", from the movie ""Big Stupid Boat""",alanlmatthews
"Tamil Nadu, India","RT @rameshlaus: 1st tym in Tamil cinema history #viswasamKDM delivered worldwide, a week before the release. 

Will have smooth premieres i…",vimal_athithan
Philly/New York City,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",TheKidSkoob
"Raichur, India","RT @CensorReports: #Maharshi Update:

• Next schedule starts from tomorrow in Pollachi for two weeks.
• Major talkie portion will be comple…",veeresh16351994
,RT @Minkyew: tfw you don't have a rental movie nee-san to watch scary movies with you😔 https://t.co/dh9xUgZ1Um,ZedDZM
Mannargudi & Kumbakonam....,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",arvndoffcl
,"RT @BoxOfficeNewss: Among these Biggies, which will see release in Multiple Indian Languages, which movie excites u the most.. #SundayPoll…",piuprabhas31
,RT @glossdaya: modern cinema peaked here https://t.co/Cg03bAWdKx,larryoneguwop
Prvn's heart,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",prvnshreeAKtwts
"Antioch, CA","RT @DVSblast: its been 20 yrs since Celine Dion released ""I'm In Love With A Boat"", from the movie ""Big Stupid Boat""",ethanorloff
GA,@IVWall But hey apparently minorities can't bring crowds to the movie theater. Cough... Cough Black Panther,Papa_Xray
,@SpideParker @WillamKelley @one_devious @AmazingKungFuCt @TheComixKid What I am trying to imply is that Magneto try… https://t.co/A6Ip7c86cm,Lewd_Avatar
"Aruba, Jamaica, Bermuda, Bah..","RT @DVSblast: its been 20 yrs since Celine Dion released ""I'm In Love With A Boat"", from the movie ""Big Stupid Boat""",SeddyTheSeal
Hyderabad,RT @DirKrish: My sincerest gratitude to ANR SOUND &amp; VISON @iamnagarjuna garu #Supriya @chay_akkineni @CVRao74 for providing the world class…,Ramya1494
"Houston, TX",The Keke Palmer movie where she is a pimp is something else.,88nae88
,xnxx adult sex first devils film webcam teenage jerk off bukkake galleries small new teen small tits tube hdv pass… https://t.co/6XG2tez7Ea,Jennife83140927
crying,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",kneeenguyen
,bareback creampie hypno uniform cuffed exploited nancy film home stars secret story style blond https://t.co/4zBA5MHhmy,Dulcey62118432
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",his_0621
Melting Away in WA,Omgs Just watched awful Chinese war movie D: Jesus tits. Can I get my time back,Alaskan_Nazgul
"Soshanguve, South Africa","RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",ofentsewiseman
"Tennessee, USA",@GroovyBruce Dude! Do another movie or series or something!,radionewsanchor
khayalon mein,RT @SirPareshRawal: Abolish the caste system. https://t.co/DvM30rDlng,luknawii_ladki
,aahhhh i didnt know yoora posted about the movie thats so cute aw :((,soobyuns
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Emerson_Najera
up your butt around the corner,RT @mollyhrndz: what thor movie is this? https://t.co/52HK71UCE1,vasacay
Yaoilandia (argentina) :v 22,RT @GigiliJiggly: bakusquad spiderverse au cuz I recently rewatched the movie 🕷 https://t.co/SkkAIm8dpb,May_santillan1
Los Estados Unidos,"highly recommend the movie dumplin on netflix, it’s actually really good. it’s not the typical high school movie whatsoever",alexaxmakenzie
,RT @queeninnn_: never buying a bootleg movie again this nigga turned the camera around and said “this my favorite part”😐,Yaboikailan
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Chris__Jimenez
,RT @LaLaMilan: If I was in the #BirdBox movie.. #ChickenHeadBox ft. #MommaLa #BirdBoxChallenge https://t.co/aplSkLoAWl,miss__merica
Bangalore,RT @PSKK202020: #2Point0 survived even now with #Petta releasing this week. In the History of Indian Cinema a Hero's 2 films running at USA…,attorney_ashok
"Soweto, South Africa","RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",_TeboGoM_
"Fort Wayne, IN",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,oghoneybun
in my glo,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",__czarinalexx
,Can’t believe I Spent $93 buck on movie tickets,NYedwin93
"لاہور, پاکستان",RT @fawadchaudhry: Today is the Death Anniversary of Shaheed #AitzazHassan young boy sacrificed his life but saved 100s of students by prev…,khankamureed
,"RT @Poltergeyst_: Just watched Lion heart...I have done my quota to supporting our sister. 

That movie was basic with a basic ass story li…",Seriousist_
India,RT @cinemapatti: #KGF :- Good that @VishalKOfficial @VffVishal cleanly picked a best film and distributed and gifted to tamil audience...…,IamShakif
"California, USA",I watched Pokemon the Movie: I Choose You! for the first time…OMFG I cried through every nostalgic scene &amp; I’m EXTR… https://t.co/PzpEqwVpWs,lyka_irineo
United States,"Check out #Superman: Unbound (DVD, 2013) DC Universe Animated Original Movie Super Hero  https://t.co/105kIGQV9C vi… https://t.co/6vdPB4yTcs",KneeCRee
Cagayan De Oro City,RT @_ggoh: So proud right now https://t.co/zZe8GQZQdN,yanniebella
uae,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",jithu__Sree
,"RT @prophethusband: girls watching                  FDR
    a movie
                              🤝
                blanket over their legs",dietcumbucha
"East Aurora, NY",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,lexxaroze
"Hillsboro, OR","RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",eliasZoey
,Arat movie marathon 👅 https://t.co/Bi5ql5lr5H,sire1096
,RT @mlasker: Fun Spider-verse fact: All of the graffiti painted on the subway tunnel walls floats off the surface to create a parallax effe…,Kaki_Kirakuda
,RT @thefader: Will Smith got the blessing to portray @BarackObama in a movie. https://t.co/KAuwTuWyzA https://t.co/5CK2lel3tT,reyaidhi
Mayiladuthurai,"RT @ThalaAjith_FC: Here's the Official Common DP of #Viswasam Movie Festival Celebration..🎉

Every AJITH Fans Change it and Show our 'UNITY…",Nishand_J
"Texas, USA","@muyskerm They're trying to kill celebrity careers. First Will Smith with you-know-what, now Sandra Bullock with this atrocious movie...",AethusYT
"Chico, California",RT @TonyGosling: Starved &amp; evicted: Britain’s poor now treated worse than animals (2014 Op-Edge by yours truly @TonyGosling) #IDanielBlake…,WG_Burton
usa,"RT @menggalurks: “Kay Maine— her skin is so beautiful. Ang kinis di ba? Pinkish.”

“The movie is a must-watch.”

Kris Aquino supports Jack…",prettyyan143
"Salem, India",Happy birthday to legend and my soul @arrahman sir live long more than 💯 years .we all Pride to have you in Tamil c… https://t.co/SsD99BgQbr,mohan_smr_
,straight edgy white boys watching any movie abt sex featuring a toxic relationship btwn a heterosexual couple https://t.co/rwC28AKgvP,myduhhhh
"Denver, CO",Aquaman was perfect beginning to end. Wow I loved it. Deffo seeing it more than once. Best DC movie man.,DamianEd_
"Chennai, India","RT @TPVMultiplex: This #Pongal its a massive treat to all the Cinema lover &amp; fans ❤️

The wait is over! Today eve at #6PM we will update re…",thankakrishna_d
RT @queeninnn_: never buying a bootleg movie again this nigga turned the camera around and said “this my favorite part”😐,Daniaelian,
"RT @minminnnie1204: (Jin opens fortune cookie)
🐹Oh.. kiss a member on his cheeks
👤pls film video and upload
🐹sorry im late i should go
(lea…",riya_rookie,India  #ᴘᴜʀᴘʟᴇʏᴏᴜ❥ʙᴛs
"Theocratic government 13
More on my site: https://t.co/uxFblaYm7h
https://t.co/GvAC3mbkM8

#architecture… https://t.co/MaJRwnSSZb",Huynie,"Las Vegas, NV"
RT @Tennesseine: Omg!!! A young woman danced as a teen and it’s on film! Quelle horreur!! The scandal! Makes me long for the good ol’ days…,bipartisannie,
"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",Ruben547486521,
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",40oz_Neke,
"RT @Sharmistha_GK: So it’s the final pack up for the great director #MrinalSen. Aakler Sandhane, Bhuban Shome, Mrigaya &amp; many others of his…",ArunDevilz,"New Delhi, Delhi"
RT @glossdaya: modern cinema peaked here https://t.co/Cg03bAWdKx,Pastelkooks,
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",kybbanks,
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",kylahcolvin,
RT @arsanity: indoor movie date w you,mariaaerikaaaaa,Taguig City
RT @glossdaya: modern cinema peaked here https://t.co/Cg03bAWdKx,yonoqriahcersto,
"RT @Koimoi: #AamirKhan On #CheatIndia &amp; #Thackeray: No one wants to clash their film with Balasaheb Thackeray’s biopic’s release!

@aamir_k…",imdiljit7,"Hisar, Haryana"
"RT @ActorSanjeevoff: Who gives the rights for violating the freedom filmaker. I strongly oppose it, pretty behaviour proves the guilty of t…",Banu23334896,
RT @queeninnn_: never buying a bootleg movie again this nigga turned the camera around and said “this my favorite part”😐,kaayrodd,Earth
"RT @CAPTAlNERD: 📍me
  |
  |
  | _ _ _ _ _ _ _ _ _ _ _ _ _ _
    enjoying a movie like |                       
📍    a normal person    |…",1800iwant2dyi,#blm
"Here We Go

Our Pride #Viswasam Movie CDP

More Vadai 🐢🐢

Happy Life🐢🐢

#ViswasamCelebrationCDP

#Aamais #Vadai https://t.co/mXYUHyZv9b",AamaiFansTrends,
"RT @minminnnie1204: (Jin opens fortune cookie)
🐹Oh.. kiss a member on his cheeks
👤pls film video and upload
🐹sorry im late i should go
(lea…",riya_rookie,India  #ᴘᴜʀᴘʟᴇʏᴏᴜ❥ʙᴛs
RT @charmingyvaine: The company Bravos Pictures has made a series of art posters of #SwingKids. Each of them consist of a brief compliment…,oohloveily,
RT @Subbu_06: There is a scene from 2014 where he fucks entire Congress. https://t.co/elvmLhFsXq,gothshiva,"China, Nuevo León"
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Bvckwoods__,The Crib
RT @sammirenet: This documentary is like a horror movie. What’s even more terrifying is that this man is still walking free and these girls…,TheRealTrina,"Houston, Tx"
RT @charles_kinbote: This is quite literally exactly what I expected https://t.co/gXdrVbzbYD,napalmmeth,freakin hell man just hell
"RT @ThalaAjith_FC: Here's the Official Common DP of #Viswasam Movie Festival Celebration..🎉

Every AJITH Fans Change it and Show our 'UNITY…",sriajith90,திருநெல்வேலி
"RT @Poltergeyst_: Just watched Lion heart...I have done my quota to supporting our sister. 

That movie was basic with a basic ass story li…",the_emaediong,"Accra, Ghana"
"RT @musiqhackers: #SuperstarRajinikanth in #2Point0 running successfully 40days in theatre 

This movie create a new box office record 

@a…",TrendzRajini,"Chennai, India"
"@Direct_Shooter @Ruthvik_Rao Aapeyi akkade.

He did what he could for the movie. People outrightly reject it. Even… https://t.co/HyvEfQ21My",SurrealZak,Straight from Maahishmati
@TRAINERJIEUN Oh that movie. Sounds sad?!,GOTHGIRLMILO,she/her.
I'm taking a pee break from the movie (to this other thread) to say that I might even say that my piss Fast and the… https://t.co/Kio8GQ8S9X,herbivorousvulg,
RT @CatherinePaiz: So Elle &amp; I were just watching this movie where the little girl gets older which means the actor obviously changed to an…,nsabrinanordin,
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Blessed_Burdens,
"RT @lokicdinson: endgame theory thread—

i was watching tfa tonight and noticed that some of the scoring of the part of the movie was almos…",whenidriftoff,United States
Good movie on Netflix?,a1danni,510
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",_petitethanggg,"Houston, TX"
