ShaiQuancc89,Mile 22 is a great movie 🙌,"Namibia, Windhoek",2019-01-07 00:00:00
veenanchal,"#AmavasOn1stFeb. Excited to see the movie, it will really awesome movie..
VFX is going to be of international stand… https://t.co/3h85rhjYbG",,2019-01-08 00:00:00
manojn2411,RT @bookmyshow: The #ViswasamTrailer received a grand welcome among the South movie fans and has been the buzzing on online channels. Right…,,2019-01-07 00:00:00
ilyas64399274,"RT @OMBPRODUCTIONS: @RonRafaelS Posted... 
https://t.co/3BOwXoICRT",,2019-01-06 00:00:00
Yemmie_,You’re the one hungry ...not seen any yoruba person said anything ill about this movie .....so take several seats,,2019-01-07 00:00:00
Smokygirl9,RT @BollywoodArvind: .@Nargisfakhri and @sachiinjoshi movie @Amavasmovie will be released on #AmavasOn1stFeb. https://t.co/TVO7cRAPf8,,2019-01-05 00:00:00
CruiseLeonardo,ARCTIC Trailer # 2 (2019) Mads Mikkelsen Survival Movie HD https://t.co/afHlcd5JBL via @YouTube,,2019-01-06 00:00:00
pmpiasecki,"Great documentary if your a Good, Bad &amp; the Ugly movie fan.
https://t.co/4ZABCGfPzc",South Florida,2019-01-07 00:00:00
tmp121,"RT @XxxAniello: Just happened to have a mate who liked to film around when I got horny...
#AmateurGay #GayAmateur  #Porn #BigDick #Gay #Gay…",,2019-01-08 00:00:00
heoseolji,"@doyoungkuim The sensation both movies bring is quite different in my opinion, I personally got more tensed whilst… https://t.co/vn5UufjcHj",— 𝘮𝘰𝘴𝘵𝘭𝘺 𝘦𝘯𝘨𝘭𝘪𝘴𝘩.,2019-01-06 00:00:00
KADAVUL_UA,"RT @MoviesSingapore: #Viswasam 
Opening at Cathay/Golden Village &amp; Carnivel Cinemas of Singapore.
The film is confirmed in a huge 12 locati…",,2019-01-04 00:00:00
aintbabycakes,"RT @harleivy: y'all remember one of the greatest, most iconic scenes in superhero movie history? well if you don't, i'm here to make sure y…",🐔,2019-01-04 00:00:00
faith_true,RT @MrJonCryer: So the guy who had sex with an adult film actress while his wife was taking care of their newborn thinks the lady who curse…,new york,2019-01-04 00:00:00
cool___bobo,"@Tewtemiloluwa Lmao, sounds like a quote from a movie🤔.",,2019-01-08 00:00:00
tilda67659150,"RT @ImAngelaPowers: In Hip Hop History Today “The soundtrack for the film Higher Learning was released” January 3, 1995 https://t.co/AJenHY…",,2019-01-05 00:00:00
anushram,"RT @sajithpai: High literacy, relative affluence and a smallish language base (~35m pop) are all leading to Malayalam cinema developing ver…","Plano, TX",2019-01-06 00:00:00
zikruuul,RT @xRevzy: People are going to say Tobey because that’s the spider man movie we grew up on but Tom Holland is the epitome of Spidey with t…,,2019-01-05 00:00:00
Thalafan_david,"RT @indboxoffice: Which movie you'll be seeing first on #Jan10?
#viswasam #petta #Sarkar","Tenkasi, India",2019-01-05 00:00:00
ManifreshXL,RT @InCaseYuForgot: I get the best sleep in movie theaters.,"River Oaks, TX",2019-01-05 00:00:00
MeaKlong24,RT @badpostlucy: Lucy at the 30th Palm Springs International Film Festival https://t.co/NX7jjF6HZe,,2019-01-08 00:00:00
Buddooo,RT @kav_pandian: 1st tym in Tamil cinema history #viswasamKDM delivered worldwide and a week before the release. Await for countries update…,"Chennai, India",2019-01-06 00:00:00
martabangtan,"RT @BTSGlobalNoona: Check your emails ARMYs, there might be a special video from https://t.co/BTZOZUAJ8w for you 💜

#LoveYourselfInSeoulFil…","Barcelona, España",2019-01-08 00:00:00
NIHALCHHETRI,"RT @iAnkurSingh: 2013- Naseeruddin Shah launched a website 'Pheku' to target Narendra Modi. Campaigned agnst Modi, even made a movie Firaaq…",Akhand Bharat,2019-01-08 00:00:00
WokeGuy12,"RT @dimaagkoshot: Lol. The movie actually makes MMS look like a hero(which he isn't), and congis want a ban on the movie because they think…",Wokeland,2019-01-07 00:00:00
cool___bobo,"RT @Tewtemiloluwa: Life isn't a movie
You don't figure it out simply by saying 'you've figured it out'",,2019-01-05 00:00:00
he/him,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",zipperavery,2019-01-08 00:00:00
Rajapalayam,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",Sankar45804600,2019-01-04 00:00:00
"Lahore, Pakistan",RT @fawadchaudhry: Today is the Death Anniversary of Shaheed #AitzazHassan young boy sacrificed his life but saved 100s of students by prev…,ufkhuram,2019-01-04 00:00:00
University of the Philippines,"totally. from her DWTS days to opera singing stints.

she should ba in a film soon too.",leonidesfjr,2019-01-05 00:00:00
,"RT @ThalaAjith_FC: Here's the Official Common DP of #Viswasam Movie Festival Celebration..🎉

Every AJITH Fans Change it and Show our 'UNITY…",ViswasamVarun,2019-01-04 00:00:00
"Cebu, PH","Kanang hilak2 na ang show while streaming on netflix ba, then the film stops bc internet is shit. Happy new year, pldt!!!",mjceee,2019-01-05 00:00:00
,RT @TrollywoodOffl: France reservation starts in #CgrEpinay for #Viswasam https://t.co/iRmNVhyghK,manoj0024,2019-01-06 00:00:00
California,Never got around to watching the live action movie adaptations of Rurouni Kenshin. Finished the first film &amp; damn i… https://t.co/3emd0ILtD5,HDKirin,2019-01-08 00:00:00
,RT @wardomatic: 101 Dalmatians probably had some of the best environments/backgrounds for a Disney animated feature ever. Walt Peregoy did…,Thanksxu,2019-01-04 00:00:00
,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,kiahhhhhh_,2019-01-08 00:00:00
KRiB,RT @ChrisSzczesiul: The best movie ever made #SpiderVerse has me wishing for a Venom spinoff. What better way to show an audience that anim…,hiimtattoodan,2019-01-06 00:00:00
"California, USA","RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",GavyPerez3,2019-01-08 00:00:00
,@menongautham @ThalaAjith_FC @vinothcj_ Pls make a movie soon with Thala,vijaycvijay,2019-01-08 00:00:00
《𝓶𝔂 𝓼𝓾𝓰𝓪𝓻》 she/her ,I love this movie so much djsjejqjebejsjsn,rosiikth,2019-01-06 00:00:00
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Sarah_Rishelle,2019-01-05 00:00:00
,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,maryanncaitlin_,2019-01-05 00:00:00
Worldwide!,"The Evil Dead (1981) Free Movie 
Watch Now: https://t.co/h7Pj1tHmnr
#TheEvilDead https://t.co/atQNH7Dqyq",gowatchfree,2019-01-06 00:00:00
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",WhatUgotOnMy40_,2019-01-04 00:00:00
,RT @Iohlita: nyc on film https://t.co/63ggGvOkNK,_realp,2019-01-05 00:00:00
"संबलपुर, भारत",RT @Subbu_06: There is a scene from 2014 where he fucks entire Congress. https://t.co/elvmLhFsXq,OyeFollowTohKar,2019-01-06 00:00:00
India,@attsarcasam Sorry to say it's a good thriller movie,VAJRALASRINIVAS,2019-01-04 00:00:00
,RT @ChiomaMelan: This woman plays her movie/tv roles so well that I still strongly dislike her after the movie is over https://t.co/emQ1fkG…,oohitsshaee,2019-01-05 00:00:00
,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",6ed03e7bc47f4fd,2019-01-08 00:00:00
,RT @selvaraghavan: Happy birthday to  one of the most precious gems of world cinema @arrahman sir! A phenomenal composer and wonderful huma…,ShamirSyed1,2019-01-08 00:00:00
,RT @fawadchaudhry: Today is the Death Anniversary of Shaheed #AitzazHassan young boy sacrificed his life but saved 100s of students by prev…,alamdaar572,2019-01-05 00:00:00
United States,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",norevillerogers,2019-01-08 00:00:00
"Vancouver, BC",Movie pitch: alternate history where the music of Heart was so devastating to fragile men that they gave up guitar… https://t.co/UzRWr0LQ6K,geoff_turner,2019-01-05 00:00:00
,RT @sammirenet: This documentary is like a horror movie. What’s even more terrifying is that this man is still walking free and these girls…,That_IjebuBadoo,2019-01-07 00:00:00
"Calgary, AB","Me flipping channels and finding Jurassic Park, a movie I have seen 20+ times: https://t.co/gKD0mlu4wC",jamesodinwade,2019-01-06 00:00:00
twitter,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",peyy_smithh,2019-01-05 00:00:00
BNHA (and Kirishima’s) account,RT @cockedtail: Bakugou was mad when his date with Kirishima got interrupted by villains in the movie like. fuck these guys he won the Spor…,a_huge_kiri_fan,2019-01-07 00:00:00
,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",ramskakarla,2019-01-08 00:00:00
,"RT @AjithFC_AMBUR: Here's the Official Common DP of #Viswasam Movie Festival Celebration..🎉

Every AJITH Fans Change it and Show our 'UNITY…",Hemanth62568848,2019-01-07 00:00:00
Seattle✈️ Minnetonka,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Osagethepisces,2019-01-07 00:00:00
,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,__24Roses,2019-01-06 00:00:00
I'm an Okie...,"RT @gunboss68: Damn I miss the 70s sometimes... when they did a war movie..it had Sean Connery, Michael Caine, Robert Redford, Elliot Gould…",uked34,2019-01-06 00:00:00
United States,RT @mollyhrndz: what thor movie is this? https://t.co/52HK71UCE1,bradlo_,2019-01-06 00:00:00
IN My Bag 🤑,"RT @DatUdiBoy: Charles Inoje, one of my favorite comedy actor in the movie industry. 😂😂😂 https://t.co/3mPJilxQSS",Jennelovesyou1,2019-01-05 00:00:00
"Kansas City, MO",Beetlejuice 1988 movie review | Movie Breakdowns: https://t.co/KHuZdMfyUd via @YouTube,ZakkaFlame,2019-01-04 00:00:00
"Minnesota, USA",RT @msleenah: For months now I’ve been going to the cinema by myself loool after the first time I deeped there is actually 0 reason to go c…,Ah_sully,2019-01-08 00:00:00
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",AyeeDavee,2019-01-05 00:00:00
"Liberty, TX",RT @chasscasey: THIS IS A MUST 😍😍😍 https://t.co/LZMjdOMoXr,BaileighWells,2019-01-06 00:00:00
"Vineland, NJ",Thinking of a movie and I won’t be able to sleep until I find it.,Galindo21_,2019-01-05 00:00:00
Kacie ❥,"RT @dakota__alex: I just want to cuddle, fuck, talk about life, watch a movie and eat food, and fuck again.",rrvs_7,2019-01-08 00:00:00
,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,yoxsamm,2019-01-08 00:00:00
"Rock Tavern, NY","Amen  🙏🏼
@TheSharmanJoshi 
@sharirigby 
https://t.co/tYm09BRLFL",StephenBaldwin7,2019-01-06 00:00:00
"Capitol Heights, MD","RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Ksweervo,2019-01-07 00:00:00
,"RT @BsbLifestyle__: What movie do you like better?
Retweet for the Sandlot 
Like for Moneyball https://t.co/9DYPEE7vWy",KolzerrMariee,2019-01-07 00:00:00
"San Dimas, CA",RT @queeninnn_: never buying a bootleg movie again this nigga turned the camera around and said “this my favorite part”😐,salvadorgzuno,2019-01-05 00:00:00
"Tirunelveli, India","RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",SdrRk2,2019-01-05 00:00:00
"Selangor, Malaysia",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,shytannn,2019-01-06 00:00:00
"Pico Rivera, CA",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,alyssasotelo05,2019-01-05 00:00:00
"Houston, TX",RT @queeninnn_: never buying a bootleg movie again this nigga turned the camera around and said “this my favorite part”😐,Ceesardafool,2019-01-04 00:00:00
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",realqueennati,2019-01-04 00:00:00
Stan Lee is a legend,RT @dailyspiidey: what’s spiderverse at? https://t.co/Irjgn2IZbY,jacobtalksstuff,2019-01-06 00:00:00
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",carol_lopezzzz,2019-01-04 00:00:00
in your veins ,@FarrierCollins its just fan poll thing...i think the fans of Vice movie is just 10% of other two...,fock2lovroc,2019-01-08 00:00:00
,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,Vanessa_N21,2019-01-04 00:00:00
,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",tgururajeshtn10,2019-01-04 00:00:00
"Louisville, KY","RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",imari115,2019-01-08 00:00:00
"Toronto, Ontario",This Rkelly documentary looks like a horror movie 😱😱😱,fatou_kijera,2019-01-05 00:00:00
"Navi Mumbai, India",RT @Babu_Bhaiyaa: If you get a chance to be one day PM (like film Nayak).. what will be your first act or policy as Prime Minister of India…,optivelocity,2019-01-06 00:00:00
lost in desire,"6. Best Political Speech In A Film

An American Hippie In Israel (1972) #JanMovieChallenge

https://t.co/Np2Vki2TLQ",LisaMarieBowman,2019-01-06 00:00:00
Middle Earth,"RT @whattheshot: Congrats to @CHANNINGPOSTERS who found shot #222422! It was ""Cloverfield"" (2008) by Matt Reeves. Back in 5 min! https://t.…",eswann,2019-01-04 00:00:00
"Chennai, India","RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",Nelson_Ji,2019-01-06 00:00:00
Venezuela,"RT @3movietrailers: Prince of Persia movie trailers extract.
Watch the entire movie trailer here :
https://t.co/EH59g3awcj

#princeofpersia…",mike2014567972,2019-01-06 00:00:00
Far from whever you are,RT @mollyhrndz: what thor movie is this? https://t.co/52HK71UCE1,ApolloGraye,2019-01-08 00:00:00
,"RT @8SEAVEYS: no one: 

me: https://t.co/8Myp7FkG70",fixedonroger,2019-01-07 00:00:00
"Mumbai, India","#BhaiVyaktiKiValli -
""Amazingly Awesome"" Movie.
Standing ovation for @manjrekarmahesh &amp; Team for crafting biopic on… https://t.co/HfrU5oLsdB",IamGP24,2019-01-05 00:00:00
India,"RT @noveliciouss: “The most interesting things happen to you when you are alone.” 
—Martin Amis 
#writing #acting #film
#Art Todd Wall http…",multifariousint,2019-01-08 00:00:00
"Somerset East, South Africa","RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",_22nd_joker,2019-01-07 00:00:00
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Mss_agabi,2019-01-07 00:00:00
"Cathedral City, CA",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,Esmexalda_Oxtiz,2019-01-04 00:00:00
🎬,movie marathon w/ fam waaah mah heart,PiaArielle,2019-01-07 00:00:00
"Tiruchirapalli, India",RT @mohandreamer: Positive words from complete movie industry.. Never seen demand like this for first day tickets.. Tickets getting booked…,balaji_Cupid,2019-01-05 00:00:00
,Escape room was a good ass movie,jaidayvonnee,2019-01-06 00:00:00
"Anantapur, India","RT @CensorReports: #Maharshi Update:

• Next schedule starts from tomorrow in Pollachi for two weeks.
• Major talkie portion will be comple…",vanamalamalli,2019-01-08 00:00:00
,RT @ToriAndrunik: in the movie Escape Room there’s a newspaper in the first room (the fire room) that’s titled “5 dead in fire” and the mov…,__destinyfaith,2019-01-06 00:00:00
Indy,"RT @MelissadelaCruz: Do you ever write your books thinking it will be a TV show?
No. 
A movie?
No. 
Do you write with an audience in mind?…",mas671,2019-01-06 00:00:00
United States,"RT @coleyworld: Die Hard is not a Christmas movie!!!!!! 

Just trying to get a jump on this years argument...",67Teresaray,2019-01-08 00:00:00
New York City,"RT @FeelinFilm: @Devindra Couldn't agree more on the score. Film is excellent all-around, of course, but the score stuck out to me.",JimCantalini,2019-01-06 00:00:00
,RT @glossdaya: modern cinema peaked here https://t.co/Cg03bAWdKx,HiThere23237034,2019-01-06 00:00:00
Northeast Baltimore!!,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,freddyvsjason_,2019-01-06 00:00:00
"Winnipeg, Manitoba","@StooleyThePole I’m aware, it’s the concept behind it. I’d think it was tasteless in any movie or TV show too.",TylerColtonWPG,2019-01-06 00:00:00
"New Delhi, India",Coco 2k18 Full Movie Hindi Dubbed: https://t.co/DlP2tlx6zn via @YouTube,SantoshTheRocks,2019-01-06 00:00:00
"Owensboro, KY",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,anamrosales1,2019-01-05 00:00:00
,movie time 🎥,ahmMohs,2019-01-05 00:00:00
Somewhere,@AdipatiJulian22 It's from the movie Chicago in the rendition of the Cell Block Tango,AdorkableRacer,2019-01-04 00:00:00
"Maryland, USA",RT @jmxyg: he was in the film and visual arts dept. and majored in film and acting. he graduated last 2017 with a bachelor's degree. now he…,Olive_Branch226,2019-01-06 00:00:00
"Aloran, Northern Mindanao","Saturday, movie day 💕🍿 https://t.co/9PKJBL4UiJ",AngelMutia3,2019-01-04 00:00:00
United States,"@justyemma ROCKY HORROR PIC SHOW GREAT MOVIE I PLAYED THE PART OF ROCKIE IN THE MOVIE THEATRE I WORKED AT,I STARTED… https://t.co/Svr2V644OB",09BRAININJURY,2019-01-04 00:00:00
,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,lilydaaays,2019-01-05 00:00:00
,RT @curseoffeeling: my whole life consists of people asking me if i’ve seen this movie and me telling them no i haven’t seen that movie and…,AbbieCottingham,2019-01-06 00:00:00
"Phishie from Philly, PA USA","RT @AngeleStar11: Wanna see some dancing? Old movie stars dance to uptown Funk.
https://t.co/BMZ3r8NVwt",Phishie_Philly,2019-01-07 00:00:00
,I watched this movie every damn time it was on tv 😭😍,shealuvsadele,2019-01-06 00:00:00
"Vermont, USA",If you only had to name your child after famous  movie villains what would their name be? 🤔,dollymunn,2019-01-05 00:00:00
sc: memeee1215 ,RT @ChiomaMelan: This woman plays her movie/tv roles so well that I still strongly dislike her after the movie is over https://t.co/emQ1fkG…,_MainJanee,2019-01-05 00:00:00
Uk,RT @hi_sight: One to watch for 2019 - the story behind the RSPCA Christmas film from @Amie_EH - please share as much as possible @PeterEgan…,Nadiafo68846427,2019-01-04 00:00:00
,"RT @AwkwardGothma: First #Horror movie of 2019, The Ghost Ship, 2002. 
I always enjoy this when it's on.",findhorror,2019-01-07 00:00:00
,RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,shaunda1123,2019-01-07 00:00:00
Pluto,#EscapeRoom tho... Movie was AMAZING! https://t.co/L9WX4iKKyG,KamikazeAliens,2019-01-05 00:00:00
i7 hell,"RT @kidflqsh: long distance relationships:

hey babe u wanna go see a movie https://t.co/j5NDfa3qZQ",izuiori,2019-01-08 00:00:00
"Eatonville, WA","RT @DVSblast: its been 20 yrs since Celine Dion released ""I'm In Love With A Boat"", from the movie ""Big Stupid Boat""",alanlmatthews,2019-01-06 00:00:00
"Tamil Nadu, India","RT @rameshlaus: 1st tym in Tamil cinema history #viswasamKDM delivered worldwide, a week before the release. 

Will have smooth premieres i…",vimal_athithan,2019-01-08 00:00:00
Philly/New York City,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",TheKidSkoob,2019-01-06 00:00:00
"Raichur, India","RT @CensorReports: #Maharshi Update:

• Next schedule starts from tomorrow in Pollachi for two weeks.
• Major talkie portion will be comple…",veeresh16351994,2019-01-08 00:00:00
,RT @Minkyew: tfw you don't have a rental movie nee-san to watch scary movies with you😔 https://t.co/dh9xUgZ1Um,ZedDZM,2019-01-07 00:00:00
Mannargudi & Kumbakonam....,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",arvndoffcl,2019-01-08 00:00:00
,"RT @BoxOfficeNewss: Among these Biggies, which will see release in Multiple Indian Languages, which movie excites u the most.. #SundayPoll…",piuprabhas31,2019-01-08 00:00:00
,RT @glossdaya: modern cinema peaked here https://t.co/Cg03bAWdKx,larryoneguwop,2019-01-07 00:00:00
Prvn's heart,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",prvnshreeAKtwts,2019-01-07 00:00:00
"Antioch, CA","RT @DVSblast: its been 20 yrs since Celine Dion released ""I'm In Love With A Boat"", from the movie ""Big Stupid Boat""",ethanorloff,2019-01-07 00:00:00
GA,@IVWall But hey apparently minorities can't bring crowds to the movie theater. Cough... Cough Black Panther,Papa_Xray,2019-01-08 00:00:00
,@SpideParker @WillamKelley @one_devious @AmazingKungFuCt @TheComixKid What I am trying to imply is that Magneto try… https://t.co/A6Ip7c86cm,Lewd_Avatar,2019-01-07 00:00:00
"Aruba, Jamaica, Bermuda, Bah..","RT @DVSblast: its been 20 yrs since Celine Dion released ""I'm In Love With A Boat"", from the movie ""Big Stupid Boat""",SeddyTheSeal,2019-01-05 00:00:00
Hyderabad,RT @DirKrish: My sincerest gratitude to ANR SOUND &amp; VISON @iamnagarjuna garu #Supriya @chay_akkineni @CVRao74 for providing the world class…,Ramya1494,2019-01-07 00:00:00
"Houston, TX",The Keke Palmer movie where she is a pimp is something else.,88nae88,2019-01-05 00:00:00
,xnxx adult sex first devils film webcam teenage jerk off bukkake galleries small new teen small tits tube hdv pass… https://t.co/6XG2tez7Ea,Jennife83140927,2019-01-04 00:00:00
crying,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",kneeenguyen,2019-01-07 00:00:00
,bareback creampie hypno uniform cuffed exploited nancy film home stars secret story style blond https://t.co/4zBA5MHhmy,Dulcey62118432,2019-01-07 00:00:00
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",his_0621,2019-01-06 00:00:00
Melting Away in WA,Omgs Just watched awful Chinese war movie D: Jesus tits. Can I get my time back,Alaskan_Nazgul,2019-01-07 00:00:00
"Soshanguve, South Africa","RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",ofentsewiseman,2019-01-05 00:00:00
"Tennessee, USA",@GroovyBruce Dude! Do another movie or series or something!,radionewsanchor,2019-01-07 00:00:00
khayalon mein,RT @SirPareshRawal: Abolish the caste system. https://t.co/DvM30rDlng,luknawii_ladki,2019-01-08 00:00:00
,aahhhh i didnt know yoora posted about the movie thats so cute aw :((,soobyuns,2019-01-07 00:00:00
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Emerson_Najera,2019-01-07 00:00:00
up your butt around the corner,RT @mollyhrndz: what thor movie is this? https://t.co/52HK71UCE1,vasacay,2019-01-08 00:00:00
Yaoilandia (argentina) :v 22,RT @GigiliJiggly: bakusquad spiderverse au cuz I recently rewatched the movie 🕷 https://t.co/SkkAIm8dpb,May_santillan1,2019-01-06 00:00:00
Los Estados Unidos,"highly recommend the movie dumplin on netflix, it’s actually really good. it’s not the typical high school movie whatsoever",alexaxmakenzie,2019-01-06 00:00:00
,RT @queeninnn_: never buying a bootleg movie again this nigga turned the camera around and said “this my favorite part”😐,Yaboikailan,2019-01-05 00:00:00
,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Chris__Jimenez,2019-01-04 00:00:00
,RT @LaLaMilan: If I was in the #BirdBox movie.. #ChickenHeadBox ft. #MommaLa #BirdBoxChallenge https://t.co/aplSkLoAWl,miss__merica,2019-01-07 00:00:00
Bangalore,RT @PSKK202020: #2Point0 survived even now with #Petta releasing this week. In the History of Indian Cinema a Hero's 2 films running at USA…,attorney_ashok,2019-01-07 00:00:00
"Soweto, South Africa","RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",_TeboGoM_,2019-01-04 00:00:00
"Fort Wayne, IN",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,oghoneybun,2019-01-04 00:00:00
in my glo,"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",__czarinalexx,2019-01-07 00:00:00
,Can’t believe I Spent $93 buck on movie tickets,NYedwin93,2019-01-07 00:00:00
"لاہور, پاکستان",RT @fawadchaudhry: Today is the Death Anniversary of Shaheed #AitzazHassan young boy sacrificed his life but saved 100s of students by prev…,khankamureed,2019-01-06 00:00:00
,"RT @Poltergeyst_: Just watched Lion heart...I have done my quota to supporting our sister. 

That movie was basic with a basic ass story li…",Seriousist_,2019-01-05 00:00:00
India,RT @cinemapatti: #KGF :- Good that @VishalKOfficial @VffVishal cleanly picked a best film and distributed and gifted to tamil audience...…,IamShakif,2019-01-04 00:00:00
"California, USA",I watched Pokemon the Movie: I Choose You! for the first time…OMFG I cried through every nostalgic scene &amp; I’m EXTR… https://t.co/PzpEqwVpWs,lyka_irineo,2019-01-05 00:00:00
United States,"Check out #Superman: Unbound (DVD, 2013) DC Universe Animated Original Movie Super Hero  https://t.co/105kIGQV9C vi… https://t.co/6vdPB4yTcs",KneeCRee,2019-01-06 00:00:00
Cagayan De Oro City,RT @_ggoh: So proud right now https://t.co/zZe8GQZQdN,yanniebella,2019-01-05 00:00:00
uae,"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",jithu__Sree,2019-01-04 00:00:00
,"RT @prophethusband: girls watching                  FDR
    a movie
                              🤝
                blanket over their legs",dietcumbucha,2019-01-08 00:00:00
"East Aurora, NY",RT @AmoNickk: If I’m watching Netflix on my phone and if I have to pause the movie every 2 mins for me to reply to your ass best believe yo…,lexxaroze,2019-01-08 00:00:00
"Hillsboro, OR","RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",eliasZoey,2019-01-06 00:00:00
,Arat movie marathon 👅 https://t.co/Bi5ql5lr5H,sire1096,2019-01-04 00:00:00
,RT @mlasker: Fun Spider-verse fact: All of the graffiti painted on the subway tunnel walls floats off the surface to create a parallax effe…,Kaki_Kirakuda,2019-01-04 00:00:00
,RT @thefader: Will Smith got the blessing to portray @BarackObama in a movie. https://t.co/KAuwTuWyzA https://t.co/5CK2lel3tT,reyaidhi,2019-01-05 00:00:00
